,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Salary Level,low_salary,medium_salary,high_salary
2763,2022,SE,FT,Machine Learning Engineer,135000,USD,135000,PR,100,PR,M,Medium Salary,,135000,
2764,2022,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M,High Salary,,,207000
2765,2022,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M,High Salary,,,153000
2766,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2767,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2768,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2769,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2770,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2771,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2772,2022,SE,FT,Data Engineer,195700,USD,195700,US,0,US,M,High Salary,,,195700
2773,2022,SE,FT,Data Engineer,130500,USD,130500,US,0,US,M,Medium Salary,,130500,
2774,2022,SE,FT,ML Engineer,130000,USD,130000,US,100,US,M,Medium Salary,,130000,
2775,2022,SE,FT,ML Engineer,84000,USD,84000,US,100,US,M,Low Salary,84000,,
2776,2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,M,Medium Salary,,100000,
2777,2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,100,US,M,Low Salary,60000,,
2778,2022,MI,FT,Data Engineer,65000,GBP,80036,GB,100,GB,M,Low Salary,80036,,
2779,2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M,Low Salary,67723,,
2780,2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M,High Salary,,,141300
2781,2022,SE,FT,Data Engineer,102100,USD,102100,US,0,US,M,Medium Salary,,102100,
2782,2022,SE,FT,Data Analyst,48000,EUR,50432,ES,0,ES,M,Low Salary,50432,,
2783,2022,SE,FT,Data Analyst,35000,EUR,36773,ES,0,ES,M,Low Salary,36773,,
2784,2022,MI,FT,Business Data Analyst,150000,USD,150000,US,100,US,L,High Salary,,,150000
2785,2022,MI,FT,Data Scientist,83000,GBP,102200,GB,100,GB,M,Medium Salary,,102200,
2786,2022,EN,FT,Data Scientist,1800000,INR,22892,IN,50,IN,M,Low Salary,22892,,
2787,2022,SE,FT,Data Analyst,144000,USD,144000,US,100,US,M,High Salary,,,144000
2788,2022,SE,FT,Data Analyst,113000,USD,113000,US,100,US,M,Medium Salary,,113000,
2789,2022,EN,FT,AI Scientist,30000,EUR,31520,PT,100,ES,M,Low Salary,31520,,
2790,2022,SE,FT,Data Architect,195400,USD,195400,US,100,US,L,High Salary,,,195400
2791,2022,SE,FT,Data Architect,131300,USD,131300,US,100,US,L,Medium Salary,,131300,
2792,2022,SE,FT,Machine Learning Engineer,195400,USD,195400,US,100,US,L,High Salary,,,195400
2793,2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,Medium Salary,,131300,
2794,2022,SE,FT,Data Architect,195400,USD,195400,US,100,US,L,High Salary,,,195400
2795,2022,SE,FT,Data Architect,131300,USD,131300,US,100,US,L,Medium Salary,,131300,
2796,2022,SE,FT,Data Architect,190000,USD,190000,US,100,US,M,High Salary,,,190000
2797,2022,SE,FT,Data Architect,135000,USD,135000,US,100,US,M,Medium Salary,,135000,
2798,2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Medium Salary,,135000,
2799,2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,M,Low Salary,80000,,
2800,2022,EN,FT,BI Data Analyst,633000,INR,8050,IN,100,IN,M,Low Salary,8050,,
2801,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,High Salary,,,160000
2802,2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M,Low Salary,85000,,
2803,2022,SE,FT,Data Engineer,178800,USD,178800,US,100,US,L,High Salary,,,178800
2804,2022,SE,FT,Data Engineer,132100,USD,132100,US,100,US,L,Medium Salary,,132100,
2805,2022,MI,CT,NLP Engineer,60000,USD,60000,IN,100,US,S,Low Salary,60000,,
2806,2022,SE,FT,Machine Learning Engineer,60000,EUR,63040,FI,50,FI,S,Low Salary,63040,,
2807,2022,EN,FT,Business Data Analyst,50000,USD,50000,IN,100,AS,L,Low Salary,50000,,
2808,2022,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M,High Salary,,,140000
2809,2022,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M,Medium Salary,,105000,
2810,2022,MI,FT,Data Engineer,65000,GBP,80036,GB,100,GB,M,Low Salary,80036,,
2811,2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M,Low Salary,67723,,
2812,2022,SE,FT,Analytics Engineer,190000,USD,190000,US,100,US,M,High Salary,,,190000
2813,2022,SE,FT,Analytics Engineer,140000,USD,140000,US,100,US,M,High Salary,,,140000
2814,2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,M,Medium Salary,,100000,
2815,2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,100,US,M,Low Salary,60000,,
2816,2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L,High Salary,,,180000
2817,2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L,High Salary,,,165000
2818,2022,SE,FT,Applied Machine Learning Scientist,108000,USD,108000,US,0,US,L,Medium Salary,,108000,
2819,2021,EN,FT,Machine Learning Research Engineer,20000,USD,20000,FR,50,FR,M,Low Salary,20000,,
2820,2022,SE,FT,Data Architect,190000,USD,190000,US,100,US,M,High Salary,,,190000
2821,2022,SE,FT,Data Architect,135000,USD,135000,US,100,US,M,Medium Salary,,135000,
2822,2022,SE,FT,Data Scientist,179400,USD,179400,US,0,US,M,High Salary,,,179400
2823,2022,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M,High Salary,,,154000
2824,2022,SE,FT,Machine Learning Scientist,193900,USD,193900,US,0,US,M,High Salary,,,193900
2825,2022,SE,FT,Machine Learning Scientist,129300,USD,129300,US,0,US,M,Medium Salary,,129300,
2826,2022,EX,FT,Data Science Manager,222640,USD,222640,US,0,US,M,High Salary,,,222640
2827,2022,EX,FT,Data Science Manager,182160,USD,182160,US,0,US,M,High Salary,,,182160
2828,2022,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M,High Salary,,,150000
2829,2022,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,Medium Salary,,100000,
2830,2022,SE,FT,Analytics Engineer,122500,USD,122500,US,100,US,M,Medium Salary,,122500,
2831,2022,SE,FT,Analytics Engineer,100000,USD,100000,US,100,US,M,Medium Salary,,100000,
2832,2022,EX,FT,Data Engineer,297500,USD,297500,US,100,US,M,High Salary,,,297500
2833,2022,EX,FT,Data Engineer,260000,USD,260000,US,100,US,M,High Salary,,,260000
2834,2021,EN,FT,Machine Learning Developer,15000,USD,15000,TH,100,TH,L,Low Salary,15000,,
2835,2022,SE,FT,Data Engineer,193000,USD,193000,ES,100,US,M,High Salary,,,193000
2836,2022,EN,FT,Data Scientist,93000,USD,93000,US,0,US,M,Low Salary,93000,,
2837,2022,EN,FT,Data Scientist,73000,USD,73000,US,0,US,M,Low Salary,73000,,
2838,2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,M,Medium Salary,,100000,
2839,2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,100,US,M,Low Salary,60000,,
2840,2022,EN,FT,Data Analyst,40300,BRL,7799,BR,100,BR,L,Low Salary,7799,,
2841,2022,SE,FT,Data Scientist,136994,USD,136994,US,100,US,M,High Salary,,,136994
2842,2022,SE,FT,Data Scientist,101570,USD,101570,US,100,US,M,Medium Salary,,101570,
2843,2022,SE,FT,ETL Developer,250000,USD,250000,US,100,US,M,High Salary,,,250000
2844,2022,SE,FT,ETL Developer,63000,USD,63000,US,100,US,M,Low Salary,63000,,
2845,2022,MI,FT,Data Manager,134000,USD,134000,US,0,US,M,Medium Salary,,134000,
2846,2022,MI,FT,Data Manager,98000,USD,98000,US,0,US,M,Medium Salary,,98000,
2847,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2848,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2849,2022,SE,FT,Director of Data Science,55000,EUR,57786,FR,50,FR,L,Low Salary,57786,,
2850,2022,MI,FT,Data Analyst,136000,USD,136000,US,100,US,M,High Salary,,,136000
2851,2022,MI,FT,Data Analyst,112000,USD,112000,US,100,US,M,Medium Salary,,112000,
2852,2022,SE,FT,Data Scientist,172000,USD,172000,US,100,US,M,High Salary,,,172000
2853,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,High Salary,,,140000
2854,2022,SE,FT,Data Engineer,215000,USD,215000,US,0,US,M,High Salary,,,215000
2855,2022,SE,FT,Data Engineer,164000,USD,164000,US,0,US,M,High Salary,,,164000
2856,2022,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M,High Salary,,,300000
2857,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Medium Salary,,130000,
2858,2022,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,High Salary,,,250000
2859,2022,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M,Low Salary,63000,,
2860,2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,High Salary,,,180000
2861,2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,High Salary,,,150000
2862,2021,EN,FT,Data Engineer,33000,GBP,45390,GB,50,GB,L,Low Salary,45390,,
2863,2022,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,High Salary,,,250000
2864,2022,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M,Low Salary,63000,,
2865,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2866,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2867,2022,MI,FT,Data Analyst,97500,USD,97500,US,100,US,L,Medium Salary,,97500,
2868,2022,SE,FT,Applied Scientist,212800,USD,212800,US,100,US,M,High Salary,,,212800
2869,2022,SE,FT,Applied Scientist,142800,USD,142800,US,100,US,M,High Salary,,,142800
2870,2022,MI,FT,Data Scientist,70000,EUR,73546,NL,50,NL,L,Low Salary,73546,,
2871,2022,EN,FT,Data Scientist,50000,USD,50000,US,50,DE,M,Low Salary,50000,,
2872,2022,EN,FT,Data Analyst,500000,INR,6359,FR,100,IN,L,Low Salary,6359,,
2873,2022,SE,FT,Data Scientist,151800,USD,151800,US,0,US,M,High Salary,,,151800
2874,2022,SE,FT,Data Scientist,130240,USD,130240,US,0,US,M,Medium Salary,,130240,
2875,2022,SE,FT,Analytics Engineer,165000,USD,165000,US,100,US,M,High Salary,,,165000
2876,2022,SE,FT,Analytics Engineer,140250,USD,140250,US,100,US,M,High Salary,,,140250
2877,2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,Medium Salary,,135000,
2878,2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Medium Salary,,115000,
2879,2022,SE,FT,Data Scientist,179400,USD,179400,US,100,US,M,High Salary,,,179400
2880,2022,SE,FT,Data Scientist,154000,USD,154000,US,100,US,M,High Salary,,,154000
2881,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2882,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2883,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2884,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2885,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2886,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2887,2022,MI,FT,Financial Data Analyst,75000,USD,75000,US,0,US,M,Low Salary,75000,,
2888,2022,MI,FT,Data Engineer,80000,EUR,84053,GR,100,GR,M,Low Salary,84053,,
2889,2022,MI,FT,Data Engineer,70000,EUR,73546,GR,100,GR,M,Low Salary,73546,,
2890,2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M,Medium Salary,,98506,
2891,2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M,Low Salary,86193,,
2892,2022,MI,FT,Data Engineer,80000,EUR,84053,ES,100,ES,M,Low Salary,84053,,
2893,2022,MI,FT,Data Engineer,70000,EUR,73546,ES,100,ES,M,Low Salary,73546,,
2894,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2895,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2896,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2897,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2898,2022,SE,FT,Analytics Engineer,83376,GBP,102663,GB,100,GB,M,Medium Salary,,102663,
2899,2022,SE,FT,Analytics Engineer,65004,GBP,80041,GB,100,GB,M,Low Salary,80041,,
2900,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2901,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2902,2022,SE,FT,Data Engineer,84958,GBP,104611,GB,100,GB,M,Medium Salary,,104611,
2903,2022,SE,FT,Data Engineer,66822,GBP,82280,GB,100,GB,M,Low Salary,82280,,
2904,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2905,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2906,2022,SE,FT,Data Scientist,191475,USD,191475,US,0,US,M,High Salary,,,191475
2907,2022,SE,FT,Data Scientist,141525,USD,141525,US,0,US,M,High Salary,,,141525
2908,2022,SE,FT,Data Analyst,115000,USD,115000,US,0,US,L,Medium Salary,,115000,
2909,2022,EN,FT,Data Scientist,30000,EUR,31520,ES,50,ES,M,Low Salary,31520,,
2910,2022,SE,FT,Data Operations Analyst,81000,USD,81000,US,100,US,M,Low Salary,81000,,
2911,2022,SE,FT,Data Operations Analyst,66000,USD,66000,US,100,US,M,Low Salary,66000,,
2912,2022,EN,FT,Data Analyst,46000,USD,46000,US,100,US,L,Low Salary,46000,,
2913,2022,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L,Low Salary,80000,,
2914,2022,EX,FT,Machine Learning Scientist,200000,USD,200000,US,100,US,S,High Salary,,,200000
2915,2022,EX,FT,Machine Learning Scientist,180000,USD,180000,US,100,US,S,High Salary,,,180000
2916,2022,EX,FT,AI Scientist,200000,USD,200000,US,100,US,S,High Salary,,,200000
2917,2022,SE,FT,Data Scientist,204100,USD,204100,US,0,US,M,High Salary,,,204100
2918,2022,SE,FT,Data Scientist,136100,USD,136100,US,0,US,M,High Salary,,,136100
2919,2022,SE,FT,Analytics Engineer,250000,USD,250000,US,0,US,M,High Salary,,,250000
2920,2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,M,Low Salary,63000,,
2921,2022,MI,FT,Data Scientist,96000,GBP,118208,GB,0,GB,M,Medium Salary,,118208,
2922,2022,MI,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M,Medium Salary,,110820,
2923,2021,EN,PT,Computer Vision Software Engineer,120000,DKK,19073,DK,50,DK,L,Low Salary,19073,,
2924,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2925,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2926,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2927,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2928,2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M,High Salary,,,191475
2929,2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M,High Salary,,,141525
2930,2022,SE,FT,Data Specialist,95000,USD,95000,US,100,US,M,Low Salary,95000,,
2931,2022,SE,FT,Data Specialist,70000,USD,70000,US,100,US,M,Low Salary,70000,,
2932,2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,M,Low Salary,75000,,
2933,2022,MI,CT,Analytics Engineer,7500,USD,7500,BO,50,BO,M,Low Salary,7500,,
2934,2022,MI,FT,Data Analyst,113000,USD,113000,US,0,US,L,Medium Salary,,113000,
2935,2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,High Salary,,,170000
2936,2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,Medium Salary,,130000,
2937,2022,MI,FT,Data Analytics Consultant,113000,USD,113000,US,100,US,L,Medium Salary,,113000,
2938,2022,MI,FT,Product Data Analyst,140000,USD,140000,US,100,US,M,High Salary,,,140000
2939,2021,SE,FT,Data Analyst,50000,USD,50000,PH,100,PH,S,Low Salary,50000,,
2940,2022,MI,FT,BI Data Analyst,77000,AUD,53368,AU,100,AU,M,Low Salary,53368,,
2941,2022,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,High Salary,,,175000
2942,2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,High Salary,,,140000
2943,2022,SE,FT,Lead Data Scientist,28500,EUR,29944,PT,50,PT,S,Low Salary,29944,,
2944,2022,SE,FT,Analytics Engineer,250000,USD,250000,US,0,US,M,High Salary,,,250000
2945,2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,M,Low Salary,63000,,
2946,2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L,High Salary,,,160000
2947,2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L,Medium Salary,,119300,
2948,2022,MI,FT,Research Scientist,145000,USD,145000,US,50,US,L,High Salary,,,145000
2949,2022,SE,FT,Data Engineer,105000,USD,105000,US,0,US,M,Medium Salary,,105000,
2950,2022,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,Low Salary,90000,,
2951,2022,SE,FT,ETL Developer,146200,USD,146200,US,100,US,M,High Salary,,,146200
2952,2022,SE,FT,ETL Developer,124270,USD,124270,US,100,US,M,Medium Salary,,124270,
2953,2022,MI,FT,Data Scientist,225000,USD,225000,US,0,US,M,High Salary,,,225000
2954,2022,MI,FT,Data Scientist,160000,USD,160000,US,0,US,M,High Salary,,,160000
2955,2022,MI,FT,Data Scientist,52000,EUR,54634,NL,100,NL,S,Low Salary,54634,,
2956,2022,SE,FT,Data Engineer,185800,USD,185800,CA,100,CA,M,High Salary,,,185800
2957,2022,SE,FT,Data Engineer,137400,USD,137400,CA,100,CA,M,High Salary,,,137400
2958,2022,SE,FT,Analytics Engineer,245000,USD,245000,US,0,US,M,High Salary,,,245000
2959,2022,SE,FT,Analytics Engineer,180000,USD,180000,US,0,US,M,High Salary,,,180000
2960,2022,SE,FT,Analytics Engineer,203500,USD,203500,US,0,US,M,High Salary,,,203500
2961,2022,SE,FT,Analytics Engineer,152000,USD,152000,US,0,US,M,High Salary,,,152000
2962,2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,High Salary,,,250000
2963,2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,Low Salary,63000,,
2964,2022,SE,FT,Machine Learning Infrastructure Engineer,186000,USD,186000,US,100,US,M,High Salary,,,186000
2965,2022,SE,FT,Machine Learning Infrastructure Engineer,148800,USD,148800,US,100,US,M,High Salary,,,148800
2966,2022,SE,FT,Lead Machine Learning Engineer,7500000,INR,95386,IN,50,IN,L,Medium Salary,,95386,
2967,2022,MI,FT,Machine Learning Engineer,104000,GBP,128058,GB,50,GB,L,Medium Salary,,128058,
2968,2022,EN,FT,Data Scientist,82000,USD,82000,US,0,US,L,Low Salary,82000,,
2969,2022,EN,PT,Data Scientist,110000,USD,110000,DO,100,FR,M,Medium Salary,,110000,
2970,2022,MI,FT,Applied Machine Learning Scientist,173000,USD,173000,US,50,US,M,High Salary,,,173000
2971,2022,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M,High Salary,,,203500
2972,2022,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M,High Salary,,,152000
2973,2022,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M,High Salary,,,186000
2974,2022,SE,FT,Machine Learning Engineer,148800,USD,148800,US,100,US,M,High Salary,,,148800
2975,2022,EN,FT,BI Data Analyst,32400,BRL,6270,BR,100,BR,L,Low Salary,6270,,
2976,2022,MI,FT,Data Science Manager,158000,USD,158000,US,100,US,M,High Salary,,,158000
2977,2022,MI,FT,Data Science Manager,134000,USD,134000,US,100,US,M,Medium Salary,,134000,
2978,2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,High Salary,,,170000
2979,2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,M,Medium Salary,,120000,
2980,2022,EX,FT,Analytics Engineer,200000,USD,200000,US,100,US,M,High Salary,,,200000
2981,2022,EX,FT,Analytics Engineer,150000,USD,150000,US,100,US,M,High Salary,,,150000
2982,2022,SE,FT,Data Analyst,216200,USD,216200,US,0,US,M,High Salary,,,216200
2983,2022,SE,FT,Data Analyst,144100,USD,144100,US,0,US,M,High Salary,,,144100
2984,2022,MI,FT,Data Scientist,110000,EUR,115573,NL,0,NL,M,Medium Salary,,115573,
2985,2022,MI,FT,Data Scientist,85000,EUR,89306,NL,0,NL,M,Low Salary,89306,,
2986,2022,SE,FT,ETL Developer,250000,USD,250000,US,0,US,M,High Salary,,,250000
2987,2022,SE,FT,ETL Developer,63000,USD,63000,US,0,US,M,Low Salary,63000,,
2988,2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Medium Salary,,135000,
2989,2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M,Low Salary,85000,,
2990,2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,100,US,M,Medium Salary,,135000,
2991,2022,SE,FT,Machine Learning Engineer,85000,USD,85000,US,100,US,M,Low Salary,85000,,
2992,2022,SE,FT,Data Science Manager,206000,USD,206000,US,100,US,M,High Salary,,,206000
2993,2022,SE,FT,Data Science Manager,175100,USD,175100,US,100,US,M,High Salary,,,175100
2994,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,High Salary,,,189650
2995,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,High Salary,,,164996
2996,2022,SE,FT,Data Architect,149040,USD,149040,US,100,US,M,High Salary,,,149040
2997,2022,SE,FT,Data Architect,113900,USD,113900,US,100,US,M,Medium Salary,,113900,
2998,2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M,High Salary,,,154000
2999,2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M,Medium Salary,,126000,
3000,2022,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L,High Salary,,,200000
3001,2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,L,High Salary,,,150000
3002,2022,SE,FT,Data Engineer,195700,USD,195700,US,0,US,M,High Salary,,,195700
3003,2022,SE,FT,Data Engineer,130500,USD,130500,US,0,US,M,Medium Salary,,130500,
3004,2022,SE,FT,Analytics Engineer,170000,USD,170000,US,100,US,M,High Salary,,,170000
3005,2022,SE,FT,Analytics Engineer,135000,USD,135000,US,100,US,M,Medium Salary,,135000,
3006,2022,MI,FT,Data Engineer,80000,GBP,98506,GB,0,GB,M,Medium Salary,,98506,
3007,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M,Low Salary,73880,,
3008,2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M,Medium Salary,,117000,
3009,2022,SE,FT,Data Analyst,99450,USD,99450,US,100,US,M,Medium Salary,,99450,
3010,2022,SE,FT,Data Engineer,200000,USD,200000,PR,100,PR,M,High Salary,,,200000
3011,2022,SE,FT,Data Engineer,135000,USD,135000,PR,100,PR,M,Medium Salary,,135000,
3012,2022,SE,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M,High Salary,,,193900
3013,2022,SE,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M,Medium Salary,,129300,
3014,2022,EN,FT,Machine Learning Engineer,45000,GBP,55410,GB,100,GB,S,Low Salary,55410,,
3015,2022,SE,FT,Data Analyst,70000,GBP,86193,GB,0,GB,M,Low Salary,86193,,
3016,2022,SE,FT,Data Analyst,50000,GBP,61566,GB,0,GB,M,Low Salary,61566,,
3017,2022,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M,High Salary,,,175000
3018,2022,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Medium Salary,,130000,
3019,2022,SE,FT,Data Engineer,188100,USD,188100,US,0,US,M,High Salary,,,188100
3020,2022,SE,FT,Data Engineer,139860,USD,139860,US,0,US,M,High Salary,,,139860
3021,2022,SE,FT,Machine Learning Engineer,248700,USD,248700,US,0,US,M,High Salary,,,248700
3022,2022,SE,FT,Machine Learning Engineer,167100,USD,167100,US,0,US,M,High Salary,,,167100
3023,2022,MI,FT,Data Analyst,450000,INR,5723,IN,100,IN,S,Low Salary,5723,,
3024,2022,SE,FT,Data Scientist,123400,USD,123400,US,0,US,M,Medium Salary,,123400,
3025,2022,SE,FT,Data Scientist,88100,USD,88100,US,0,US,M,Low Salary,88100,,
3026,2022,MI,FT,BI Data Analyst,48000,EUR,50432,DE,100,DE,S,Low Salary,50432,,
3027,2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,High Salary,,,245000
3028,2022,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M,High Salary,,,205000
3029,2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M,High Salary,,,141300
3030,2022,SE,FT,Data Engineer,102100,USD,102100,US,0,US,M,Medium Salary,,102100,
3031,2022,SE,FT,Data Architect,141300,USD,141300,US,0,US,M,High Salary,,,141300
3032,2022,SE,FT,Data Architect,102100,USD,102100,US,0,US,M,Medium Salary,,102100,
3033,2022,EN,FT,Data Analyst,50000,USD,50000,AR,100,AR,L,Low Salary,50000,,
3034,2022,EN,FT,Data Scientist,80000,EUR,84053,BE,100,BE,L,Low Salary,84053,,
3035,2022,MI,FT,Lead Data Scientist,50000,GBP,61566,GB,50,GB,S,Low Salary,61566,,
3036,2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M,High Salary,,,250000
3037,2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M,Low Salary,63000,,
3038,2022,SE,FT,Data Science Manager,189500,USD,189500,US,100,US,L,High Salary,,,189500
3039,2022,SE,FT,Data Science Manager,140100,USD,140100,US,100,US,L,High Salary,,,140100
3040,2022,SE,FT,Data Engineer,177600,USD,177600,US,100,US,L,High Salary,,,177600
3041,2022,SE,FT,Data Engineer,131300,USD,131300,US,100,US,L,Medium Salary,,131300,
3042,2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M,Low Salary,24000,,
3043,2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M,Low Salary,24000,,
3044,2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,High Salary,,,250000
3045,2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,Low Salary,63000,,
3046,2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L,High Salary,,,202900
3047,2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,Medium Salary,,131300,
3048,2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M,High Salary,,,145000
3049,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,Medium Salary,,115000,
3050,2022,EN,FT,Machine Learning Engineer,115000,USD,115000,US,50,US,L,Medium Salary,,115000,
